EmployeeID,Age,Gender,MaritalStatus,City,Education,Department,JobRole,MonthlyIncome,YearsAtCompany,NumCompaniesWorked,DistanceFromHome_km,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,Attrition
EMP01955,36,Male,Single,Delhi,Master,Engineering,Data Analyst,102853,18,2,16,No,2,4,3,0,No
EMP01956,28,Male,Married,Mumbai,Bachelor,Engineering,QA Engineer,60739,18,6,5,No,3,3,3,4,No
EMP01957,42,Male,Single,Mumbai,Bachelor,Engineering,QA Engineer,59785,17,7,20,Yes,2,2,3,3,No
EMP01958,47,Male,Single,Pune,Bachelor,Sales,Sales Manager,188052,19,3,25,No,3,3,3,3,Yes
EMP01959,35,Male,Single,Pune,College,Sales,Sales Executive,110016,15,1,12,No,2,1,4,2,Yes
EMP01960,42,Female,Single,Pune,Doctor,Finance,Finance Manager,157681,7,7,21,No,4,3,3,2,No
EMP01961,39,Female,Single,Hyderabad,College,Sales,Sales Manager,91253,0,3,25,Yes,4,2,3,4,Yes
EMP01962,26,Male,Divorced,Hyderabad,Master,HR,Recruiter,116128,16,3,11,No,1,3,3,5,No
EMP01963,24,Male,Single,Mumbai,Bachelor,Sales,Sales Manager,184213,11,4,9,No,3,1,3,5,Yes
EMP01964,44,Male,Married,Mumbai,Below College,Engineering,Software Engineer,186081,10,6,18,Yes,2,1,3,5,Yes
EMP01965,47,Male,Married,Pune,Master,Engineering,QA Engineer,152581,4,4,25,No,3,3,3,3,No
EMP01966,45,Female,Married,Hyderabad,Master,Engineering,Product Analyst,135966,11,3,3,No,4,2,3,0,Yes
EMP01967,40,Male,Married,Bangalore,Bachelor,Finance,Accountant,162854,16,1,20,No,3,3,3,5,No
EMP01968,46,Male,Single,Hyderabad,Bachelor,Engineering,Product Analyst,124352,5,2,17,No,2,2,3,1,No
EMP01969,42,Male,Married,Mumbai,College,HR,HR Manager,182005,0,2,14,Yes,3,4,3,4,No
EMP01970,33,Female,Married,Hyderabad,Bachelor,Engineering,Software Engineer,102154,4,7,1,No,2,2,3,5,No
EMP01971,54,Female,Married,Mumbai,Bachelor,Finance,Finance Analyst,164379,13,6,17,No,4,4,3,1,Yes
EMP01972,25,Male,Married,Pune,Bachelor,Marketing,Brand Manager,133297,4,5,25,No,4,3,3,5,No
EMP01973,28,Male,Divorced,Pune,Doctor,Finance,Accountant,63346,0,5,27,No,4,2,3,0,No
EMP01974,43,Male,Married,Pune,Bachelor,Sales,Account Manager,137138,17,2,8,No,1,4,3,0,No
EMP01975,54,Female,Divorced,Bangalore,Master,Sales,Sales Manager,75772,15,3,5,Yes,4,4,3,5,No
EMP01976,38,Male,Married,Bangalore,Master,Engineering,Product Analyst,65149,8,3,5,No,3,4,3,1,No
EMP01977,45,Male,Married,Mumbai,Bachelor,HR,Recruiter,111700,18,4,9,No,1,1,3,4,No
EMP01978,55,Male,Married,Delhi,Master,Sales,Sales Manager,183598,4,6,3,Yes,4,3,3,1,No
EMP01979,49,Female,Married,Chennai,Bachelor,Engineering,Software Engineer,121758,1,4,19,No,3,4,3,4,No
EMP01980,43,Male,Divorced,Bangalore,Master,HR,HR Manager,153447,14,5,23,No,3,2,3,5,Yes
EMP01981,38,Male,Single,Mumbai,Bachelor,Engineering,Software Engineer,30695,6,2,9,No,3,4,3,4,No
EMP01982,55,Male,Married,Hyderabad,College,Operations,Operations Manager,64169,3,7,22,Yes,2,1,3,2,Yes
EMP01983,27,Female,Single,Pune,Master,Sales,Sales Manager,72947,0,3,18,No,1,3,3,3,Yes
EMP01984,27,Female,Married,Pune,Bachelor,Sales,Sales Manager,70865,12,2,16,Yes,3,1,4,3,Yes
EMP01985,55,Female,Single,Pune,Master,Finance,Finance Analyst,181625,19,1,1,No,2,1,3,0,No
EMP01986,22,Male,Single,Mumbai,Master,Engineering,QA Engineer,129501,6,2,2,No,4,1,3,2,No
EMP01987,31,Male,Divorced,Pune,College,Finance,Finance Manager,85410,14,1,14,No,3,2,3,3,No
EMP01988,42,Female,Single,Bangalore,Bachelor,Engineering,Software Engineer,128754,13,4,14,No,2,3,3,5,No
EMP01989,26,Male,Married,Hyderabad,Bachelor,Sales,Account Manager,115895,18,4,1,No,3,3,3,4,No
EMP01990,23,Female,Married,Pune,Master,Operations,Process Executive,180888,19,5,26,No,1,2,4,4,Yes
EMP01991,43,Female,Single,Mumbai,Master,Operations,Operations Manager,75705,17,2,26,No,1,3,3,1,No
EMP01992,23,Male,Single,Hyderabad,Bachelor,Finance,Accountant,140700,9,2,25,No,4,1,4,1,No
EMP01993,31,Male,Married,Pune,Bachelor,Engineering,Software Engineer,98914,8,1,16,No,3,3,3,4,No
EMP01994,55,Female,Single,Delhi,Master,HR,HR Executive,26881,7,4,15,No,2,2,3,5,No
EMP01995,37,Female,Married,Pune,College,Engineering,Product Analyst,195639,9,1,26,No,4,1,3,4,No
EMP01996,43,Male,Divorced,Chennai,Master,Sales,Account Manager,72365,16,4,15,No,3,2,3,1,No
EMP01997,33,Male,Single,Bangalore,Master,Marketing,Brand Manager,104211,1,1,12,No,4,4,3,3,No
EMP01998,45,Male,Single,Hyderabad,Master,Sales,Account Manager,181078,5,4,16,Yes,2,1,3,0,Yes
EMP01999,31,Male,Married,Bangalore,Bachelor,Marketing,Brand Manager,66198,4,1,14,Yes,4,1,3,1,No
EMP02000,56,Male,Married,Delhi,College,Engineering,Software Engineer,178903,8,7,29,No,4,3,3,5,No
EMP02001,53,Male,Single,Delhi,Bachelor,Sales,Sales Executive,125649,4,4,24,No,4,1,3,3,No
EMP02002,28,Female,Single,Chennai,College,Engineering,Product Analyst,172531,17,6,15,No,3,2,3,3,No
EMP02003,42,Female,Married,Bangalore,Doctor,Operations,Process Executive,188515,19,1,23,No,2,3,3,3,No
EMP02004,41,Female,Divorced,Hyderabad,Below College,Finance,Finance Analyst,198388,8,2,15,Yes,1,4,3,2,Yes
EMP02005,47,Male,Married,Delhi,Master,Operations,Operations Manager,161949,16,5,19,No,3,2,3,2,No
EMP02006,25,Male,Married,Delhi,Bachelor,Finance,Accountant,64553,16,6,8,No,1,4,3,3,No
EMP02007,43,Female,Divorced,Pune,Bachelor,Finance,Finance Manager,160994,11,6,2,No,1,4,3,5,No
EMP02008,36,Male,Married,Chennai,College,Operations,Operations Manager,147778,6,1,2,No,3,4,3,4,No
EMP02009,42,Male,Married,Mumbai,Master,Sales,Sales Executive,142018,2,5,27,Yes,3,1,3,5,No
EMP02010,36,Male,Married,Delhi,Bachelor,Engineering,Software Engineer,160758,9,2,10,Yes,2,2,4,2,No
EMP02011,43,Female,Divorced,Hyderabad,Bachelor,Sales,Account Manager,57766,1,6,3,No,2,2,3,1,Yes
EMP02012,49,Female,Married,Hyderabad,Master,Marketing,Digital Marketing Executive,57006,2,2,23,No,4,1,3,2,No
EMP02013,35,Male,Married,Pune,Bachelor,Marketing,Marketing Analyst,56422,15,4,17,No,1,3,3,4,No
EMP02014,48,Female,Married,Hyderabad,Bachelor,Sales,Account Manager,141590,1,7,8,Yes,2,4,4,0,No
EMP02015,49,Male,Married,Pune,Bachelor,Finance,Finance Analyst,37205,9,5,28,Yes,4,2,3,2,Yes
EMP02016,47,Male,Single,Delhi,College,Marketing,Brand Manager,179599,5,7,23,No,2,1,3,5,Yes
EMP02017,23,Female,Single,Delhi,Master,Sales,Account Manager,174515,10,3,4,No,3,4,4,5,No
EMP02018,46,Female,Married,Delhi,Bachelor,HR,HR Executive,172596,6,4,14,No,2,3,4,3,No
EMP02019,24,Male,Single,Delhi,College,Marketing,Digital Marketing Executive,141477,14,5,21,Yes,1,3,4,3,Yes
EMP02020,29,Male,Married,Mumbai,Bachelor,Sales,Sales Manager,53202,5,1,10,No,2,4,3,3,No
EMP02021,54,Female,Single,Chennai,Master,Finance,Finance Analyst,86692,19,7,29,Yes,1,3,3,0,No
EMP02022,56,Female,Married,Chennai,Bachelor,Engineering,Data Analyst,45855,8,1,1,Yes,3,2,3,4,No
EMP02023,27,Female,Single,Mumbai,Master,Marketing,Marketing Analyst,50095,19,2,4,No,1,2,3,1,Yes
EMP02024,44,Male,Married,Delhi,College,Marketing,Brand Manager,194796,11,6,1,Yes,2,2,3,5,No
EMP02025,46,Female,Married,Hyderabad,Bachelor,Marketing,Marketing Analyst,74241,18,7,17,Yes,4,3,3,5,No
EMP02026,40,Female,Single,Pune,Master,Engineering,Data Analyst,128119,19,3,26,No,3,2,3,4,Yes
EMP02027,26,Male,Married,Chennai,College,Operations,Operations Manager,77003,2,1,17,No,2,1,3,0,Yes
EMP02028,32,Female,Single,Bangalore,Master,Operations,Process Executive,119837,14,5,7,No,3,2,3,3,Yes
EMP02029,33,Male,Single,Pune,College,Engineering,Product Analyst,119283,1,7,23,No,3,2,3,4,No
EMP02030,31,Male,Married,Bangalore,Master,Operations,Process Executive,172044,1,7,20,Yes,2,3,3,1,Yes
EMP02031,29,Female,Single,Bangalore,Bachelor,Sales,Account Manager,148805,2,6,15,Yes,2,2,3,3,Yes
EMP02032,45,Male,Divorced,Delhi,Master,HR,HR Manager,118846,5,6,13,No,4,4,3,1,No
EMP02033,49,Male,Single,Bangalore,Bachelor,Sales,Sales Manager,47927,14,5,28,No,3,1,3,2,No
EMP02034,57,Female,Married,Delhi,College,Sales,Sales Manager,145589,9,6,2,No,3,3,4,1,No
EMP02035,42,Male,Married,Mumbai,Bachelor,Sales,Sales Manager,140657,8,1,28,Yes,2,1,3,3,No
EMP02036,29,Male,Married,Hyderabad,College,Finance,Finance Analyst,91630,0,5,19,No,1,4,3,2,Yes
EMP02037,30,Female,Married,Bangalore,Bachelor,Engineering,QA Engineer,129428,15,5,24,Yes,2,3,3,3,No
EMP02038,36,Male,Married,Hyderabad,Bachelor,Finance,Finance Manager,147035,5,2,13,No,3,3,3,5,No
EMP02039,39,Male,Married,Delhi,Bachelor,Sales,Sales Executive,151244,8,3,24,No,2,2,3,3,No
EMP02040,41,Male,Married,Bangalore,Master,Engineering,QA Engineer,94518,3,7,11,No,4,1,3,2,No
EMP02041,27,Male,Single,Pune,Master,Engineering,Data Analyst,106326,1,2,27,No,1,4,3,1,Yes
EMP02042,33,Female,Married,Mumbai,Master,Operations,Process Executive,168277,3,3,22,No,2,4,4,5,No
EMP02043,23,Female,Single,Chennai,Bachelor,Engineering,Data Analyst,145243,0,5,15,No,4,3,3,0,No
EMP02044,28,Male,Single,Mumbai,Bachelor,HR,HR Executive,37748,18,7,10,No,3,2,3,0,Yes
EMP02045,37,Female,Married,Bangalore,Bachelor,Operations,Operations Manager,177169,9,6,9,Yes,2,3,3,0,No
EMP02046,24,Male,Married,Mumbai,Master,HR,HR Manager,159164,14,3,27,No,3,3,3,0,No
EMP02047,24,Male,Married,Chennai,Bachelor,Sales,Sales Manager,78311,18,5,28,Yes,4,3,3,4,No
EMP02048,48,Female,Married,Pune,Below College,Sales,Account Manager,47692,15,5,9,No,3,3,3,0,No
EMP02049,54,Female,Single,Hyderabad,Master,Operations,Operations Manager,149954,3,2,20,No,4,4,3,2,No
EMP02050,49,Male,Single,Pune,Bachelor,Sales,Sales Executive,179934,1,2,28,No,4,4,3,0,Yes
EMP02051,22,Male,Single,Mumbai,Master,Operations,Operations Manager,155035,12,6,1,No,4,3,3,3,No
EMP02052,29,Male,Married,Chennai,Master,Engineering,Product Analyst,104507,0,4,17,Yes,2,3,3,0,Yes
EMP02053,53,Male,Married,Hyderabad,College,Marketing,Digital Marketing Executive,105152,16,1,12,No,3,2,4,1,Yes
EMP02054,25,Male,Single,Chennai,College,Operations,Process Executive,29926,12,4,10,No,3,3,3,2,No
EMP02055,51,Female,Married,Pune,Bachelor,Marketing,Digital Marketing Executive,28969,3,4,5,No,1,4,3,2,Yes
EMP02056,27,Male,Married,Delhi,Master,Engineering,QA Engineer,60733,6,7,29,Yes,1,1,3,5,Yes
EMP02057,40,Female,Married,Delhi,Bachelor,Operations,Operations Analyst,94855,16,7,18,No,1,4,4,4,Yes
EMP02058,53,Male,Married,Hyderabad,Master,Engineering,QA Engineer,66743,8,6,15,No,1,2,3,3,No
EMP02059,30,Male,Married,Hyderabad,Bachelor,Engineering,QA Engineer,155193,3,7,6,Yes,3,4,3,2,No
EMP02060,33,Male,Married,Hyderabad,Bachelor,HR,HR Manager,195948,18,3,7,Yes,4,1,3,1,No
EMP02061,32,Male,Single,Delhi,Below College,Operations,Operations Manager,132445,0,6,17,No,4,3,3,0,No
EMP02062,37,Female,Single,Pune,Master,Marketing,Digital Marketing Executive,45323,9,6,6,No,2,1,3,2,Yes
EMP02063,22,Male,Single,Hyderabad,Bachelor,Operations,Process Executive,41428,3,5,8,No,4,3,3,1,No
EMP02064,42,Male,Married,Delhi,Master,Engineering,QA Engineer,59578,8,5,12,No,3,3,3,0,Yes
EMP02065,51,Female,Married,Hyderabad,Bachelor,Engineering,QA Engineer,111486,12,5,21,No,3,4,3,4,No
EMP02066,34,Female,Married,Hyderabad,Bachelor,Finance,Accountant,89140,13,1,14,No,3,4,3,2,No
EMP02067,55,Male,Single,Chennai,Master,Sales,Sales Executive,132325,9,3,12,Yes,2,4,3,2,No
EMP02068,25,Male,Married,Hyderabad,Master,Sales,Account Manager,108829,5,3,23,Yes,1,2,3,1,Yes
EMP02069,49,Female,Married,Delhi,Bachelor,Engineering,Data Analyst,31364,15,5,10,No,4,4,3,5,No
EMP02070,52,Female,Married,Pune,Bachelor,Engineering,QA Engineer,153867,5,4,22,No,3,2,3,3,No
EMP02071,48,Female,Married,Delhi,Master,Engineering,Data Analyst,191421,16,1,20,No,3,4,3,4,No
EMP02072,26,Male,Married,Delhi,Bachelor,Sales,Sales Manager,156763,9,4,15,No,1,3,3,3,No
EMP02073,46,Female,Single,Hyderabad,Bachelor,Sales,Sales Executive,120598,17,2,7,Yes,3,2,3,2,Yes
EMP02074,24,Male,Single,Chennai,Master,Sales,Sales Manager,82062,17,3,26,No,4,1,3,3,No
EMP02075,54,Male,Single,Bangalore,Bachelor,Marketing,Digital Marketing Executive,169933,2,3,9,Yes,2,2,3,0,Yes
EMP02076,25,Female,Married,Bangalore,Below College,Engineering,QA Engineer,113302,19,4,10,No,3,2,3,4,Yes
EMP02077,46,Male,Single,Bangalore,Below College,Engineering,QA Engineer,88928,14,1,10,No,4,1,4,3,Yes
EMP02078,41,Male,Married,Delhi,Master,Finance,Accountant,66347,14,3,16,No,3,2,3,0,No
EMP02079,55,Male,Married,Hyderabad,Master,Sales,Account Manager,28121,3,4,29,No,1,3,3,1,Yes
EMP02080,47,Male,Single,Bangalore,Bachelor,Marketing,Digital Marketing Executive,108793,8,6,7,Yes,3,4,3,3,No
EMP02081,26,Female,Married,Mumbai,Bachelor,Operations,Operations Analyst,53164,18,6,28,No,3,1,3,4,No
EMP02082,56,Female,Single,Mumbai,Bachelor,Sales,Sales Manager,50491,16,7,5,Yes,2,4,3,0,Yes
EMP02083,49,Male,Married,Mumbai,Master,Engineering,Software Engineer,84222,10,1,23,No,1,3,3,3,No
EMP02084,50,Male,Married,Pune,College,Operations,Operations Analyst,179237,8,4,3,No,1,1,4,1,Yes
EMP02085,30,Female,Single,Hyderabad,Master,Marketing,Digital Marketing Executive,28748,9,7,18,No,2,4,3,3,No
EMP02086,27,Female,Married,Delhi,Bachelor,Engineering,Product Analyst,51553,17,6,11,No,3,4,3,0,No
EMP02087,40,Male,Married,Delhi,Doctor,HR,HR Executive,141547,19,1,15,Yes,4,3,3,3,No
EMP02088,32,Female,Divorced,Hyderabad,Bachelor,Sales,Sales Manager,85380,12,7,21,No,1,4,3,4,Yes
EMP02089,23,Female,Married,Chennai,Master,Marketing,Marketing Analyst,69331,7,5,20,Yes,1,3,3,2,No
EMP02090,30,Male,Single,Chennai,Bachelor,Sales,Account Manager,145617,6,1,5,No,3,2,3,0,No
EMP02091,42,Male,Married,Pune,College,Marketing,Brand Manager,64560,16,2,24,Yes,3,3,4,0,No
EMP02092,45,Male,Single,Hyderabad,Master,Finance,Finance Analyst,78865,14,5,12,Yes,1,2,3,0,No
EMP02093,55,Female,Single,Chennai,Master,HR,Recruiter,100910,19,7,4,No,3,1,3,0,Yes
EMP02094,43,Male,Single,Pune,Bachelor,Engineering,Data Analyst,160747,14,4,15,No,4,4,3,3,No
EMP02095,24,Male,Single,Bangalore,Master,Sales,Sales Manager,102986,0,5,9,Yes,1,3,3,4,Yes
EMP02096,33,Male,Married,Bangalore,Bachelor,Sales,Account Manager,35068,13,5,7,No,4,3,3,1,Yes
EMP02097,49,Female,Single,Pune,Master,Sales,Sales Executive,79460,4,7,10,No,4,4,3,4,No
EMP02098,51,Male,Married,Hyderabad,Bachelor,Sales,Sales Executive,125766,10,4,29,No,3,4,3,0,No
EMP02099,47,Female,Married,Bangalore,Bachelor,Operations,Operations Manager,71418,15,4,28,Yes,4,1,3,5,No
EMP02100,42,Female,Married,Hyderabad,Bachelor,Engineering,Product Analyst,51206,1,6,23,No,3,1,4,3,Yes
EMP02101,49,Male,Divorced,Chennai,Bachelor,Sales,Sales Manager,153180,7,2,13,No,2,3,3,5,Yes
EMP02102,47,Male,Single,Bangalore,Master,Marketing,Digital Marketing Executive,25287,10,4,29,No,3,1,3,3,No
EMP02103,54,Male,Married,Chennai,Bachelor,Operations,Process Executive,47337,17,3,8,No,4,2,3,0,No
EMP02104,42,Female,Married,Hyderabad,College,Marketing,Brand Manager,176738,2,3,12,No,2,1,3,3,Yes
EMP02105,56,Male,Single,Hyderabad,Bachelor,Marketing,Digital Marketing Executive,157233,0,2,22,No,3,1,3,0,No
EMP02106,55,Male,Married,Mumbai,Master,Sales,Sales Executive,125667,10,1,24,No,4,3,3,4,No
EMP02107,39,Male,Married,Pune,Bachelor,Engineering,Product Analyst,115071,15,7,19,Yes,1,2,3,2,No
EMP02108,32,Male,Single,Delhi,Bachelor,Operations,Process Executive,123064,17,1,26,Yes,1,1,3,3,No
EMP02109,44,Female,Single,Pune,Master,Finance,Finance Manager,194823,15,3,26,No,3,2,3,0,No
EMP02110,43,Female,Single,Hyderabad,Bachelor,Sales,Sales Manager,131511,9,4,1,Yes,3,2,3,5,Yes
EMP02111,38,Female,Married,Hyderabad,Master,Operations,Operations Manager,170830,17,2,16,No,1,2,3,0,No
EMP02112,26,Male,Married,Pune,Master,Sales,Account Manager,28178,5,1,22,No,4,4,3,5,No
EMP02113,32,Male,Married,Hyderabad,Bachelor,Sales,Account Manager,56831,18,1,17,Yes,4,4,3,3,No
EMP02114,51,Female,Married,Chennai,Master,Engineering,QA Engineer,158248,3,7,25,No,4,4,3,1,No
EMP02115,36,Male,Married,Bangalore,Master,HR,Recruiter,128306,12,5,18,No,3,4,3,5,Yes
EMP02116,48,Female,Married,Hyderabad,Bachelor,HR,HR Executive,189726,13,3,11,No,2,3,3,0,No
EMP02117,56,Male,Married,Pune,Bachelor,Sales,Account Manager,182699,2,4,18,No,2,1,3,3,Yes
EMP02118,54,Male,Married,Pune,Master,Operations,Operations Analyst,137025,9,2,7,No,2,4,3,0,No
EMP02119,41,Female,Married,Pune,Bachelor,Engineering,Data Analyst,115417,5,1,18,No,2,3,3,1,Yes
EMP02120,37,Female,Married,Mumbai,Master,Sales,Account Manager,191494,0,7,26,No,2,1,3,2,No
EMP02121,55,Female,Married,Chennai,Bachelor,Operations,Process Executive,36984,13,5,8,No,3,4,3,1,Yes
EMP02122,23,Male,Divorced,Chennai,Bachelor,Marketing,Brand Manager,114312,7,3,6,Yes,3,1,3,4,Yes
EMP02123,56,Male,Single,Mumbai,Bachelor,Operations,Operations Analyst,108291,18,3,7,Yes,2,4,3,3,Yes
EMP02124,49,Male,Single,Chennai,Below College,Operations,Process Executive,32135,13,7,23,No,3,3,3,1,No
EMP02125,27,Female,Divorced,Mumbai,Below College,Finance,Finance Analyst,25320,9,2,22,Yes,3,2,3,2,No
EMP02126,30,Female,Single,Chennai,Master,HR,HR Manager,177756,16,1,10,Yes,2,2,3,0,No
EMP02127,41,Male,Married,Mumbai,Master,Sales,Sales Executive,113774,8,2,11,No,4,1,3,3,No
EMP02128,22,Female,Married,Mumbai,Master,Engineering,Software Engineer,177961,5,7,25,Yes,3,3,3,5,No
EMP02129,29,Female,Single,Chennai,Master,Engineering,QA Engineer,123071,10,7,13,No,4,2,3,1,No
EMP02130,44,Female,Single,Mumbai,Master,Engineering,Data Analyst,166842,6,2,9,No,3,4,3,2,No
EMP02131,24,Male,Single,Chennai,Bachelor,Finance,Finance Manager,195393,16,6,7,No,3,2,3,1,No
EMP02132,25,Male,Single,Mumbai,Master,Engineering,Product Analyst,134863,0,5,9,No,2,1,4,4,Yes
EMP02133,46,Female,Married,Pune,Bachelor,Sales,Sales Executive,66777,4,3,13,Yes,3,1,3,3,Yes
EMP02134,36,Male,Married,Delhi,Master,Sales,Sales Executive,71250,8,6,26,No,1,3,3,0,Yes
EMP02135,42,Female,Divorced,Chennai,Master,Finance,Accountant,98034,17,4,3,No,1,1,3,2,No
EMP02136,56,Female,Married,Mumbai,Bachelor,Sales,Sales Executive,129940,1,3,3,No,2,2,3,1,Yes
EMP02137,35,Female,Married,Pune,Bachelor,Operations,Operations Manager,65130,10,3,1,No,4,2,3,3,No
EMP02138,57,Male,Married,Delhi,Bachelor,Engineering,Product Analyst,158609,5,5,21,Yes,4,2,3,1,No
EMP02139,33,Male,Married,Mumbai,College,Engineering,Product Analyst,40216,7,4,20,No,4,2,3,3,No
EMP02140,38,Male,Married,Delhi,Bachelor,HR,HR Manager,109149,3,1,2,Yes,1,3,4,4,No
EMP02141,30,Male,Single,Chennai,Bachelor,Operations,Operations Analyst,28009,17,4,25,No,4,4,3,1,Yes
EMP02142,56,Male,Single,Delhi,College,Engineering,Data Analyst,114904,10,1,3,No,4,4,3,4,No
EMP02143,34,Male,Single,Bangalore,Master,Finance,Finance Manager,185399,4,4,15,Yes,2,3,3,5,Yes
EMP02144,36,Male,Single,Hyderabad,Master,HR,HR Manager,170281,14,2,24,Yes,4,1,3,5,No
EMP02145,39,Male,Married,Bangalore,Master,Engineering,Data Analyst,40029,17,7,6,Yes,1,4,3,2,No
EMP02146,54,Male,Single,Chennai,Master,Operations,Operations Analyst,127171,1,4,13,No,1,1,3,4,No
EMP02147,27,Male,Married,Chennai,Bachelor,Operations,Operations Analyst,139456,10,6,21,No,1,4,4,3,No
EMP02148,48,Male,Divorced,Delhi,Bachelor,Finance,Finance Analyst,87559,12,6,1,Yes,2,1,3,2,Yes
EMP02149,44,Female,Divorced,Pune,Master,Operations,Process Executive,89892,3,5,20,No,2,3,3,1,Yes
EMP02150,48,Male,Divorced,Mumbai,Doctor,Operations,Operations Manager,95409,6,7,19,Yes,3,2,4,1,No
EMP02151,55,Male,Single,Hyderabad,Bachelor,Finance,Finance Manager,164707,10,7,1,No,4,1,3,3,Yes
EMP02152,35,Female,Married,Mumbai,Master,Operations,Process Executive,58065,3,1,28,Yes,2,2,3,0,No
EMP02153,57,Female,Single,Pune,Master,Finance,Finance Analyst,145544,14,3,21,No,1,1,3,0,Yes
EMP02154,29,Male,Married,Chennai,Master,Finance,Accountant,132340,0,5,22,No,1,1,3,1,No
EMP02155,56,Female,Married,Hyderabad,Master,HR,Recruiter,58783,2,6,2,No,2,1,3,3,Yes
EMP02156,40,Female,Married,Bangalore,Bachelor,Operations,Operations Analyst,59152,13,6,15,No,2,1,3,0,No
EMP02157,51,Female,Married,Chennai,Doctor,Sales,Sales Executive,83741,5,1,14,No,2,1,3,4,No
EMP02158,35,Male,Married,Chennai,Master,Operations,Operations Manager,132049,17,6,19,No,3,2,3,1,No
EMP02159,41,Female,Single,Delhi,Below College,Operations,Process Executive,54092,0,6,11,No,1,1,3,5,Yes
EMP02160,46,Male,Single,Pune,Master,Sales,Sales Manager,173725,5,1,15,No,3,2,3,4,No
EMP02161,45,Male,Married,Delhi,Bachelor,Operations,Operations Manager,196541,5,6,6,No,3,3,4,3,No
EMP02162,35,Female,Married,Delhi,Bachelor,Sales,Sales Manager,111483,15,3,20,Yes,4,4,3,5,No
EMP02163,47,Male,Divorced,Mumbai,Bachelor,Engineering,Software Engineer,146585,4,2,9,No,1,1,3,4,Yes
EMP02164,44,Female,Single,Chennai,College,Finance,Accountant,84754,16,5,5,Yes,1,4,3,0,No
EMP02165,43,Male,Married,Pune,Bachelor,Sales,Sales Manager,186050,9,3,20,No,2,2,3,0,Yes
EMP02166,40,Female,Married,Delhi,Master,Operations,Process Executive,112592,17,3,2,No,2,3,3,5,No
EMP02167,24,Male,Married,Bangalore,Below College,Operations,Process Executive,119543,6,2,6,No,4,3,3,2,No
EMP02168,40,Male,Married,Hyderabad,Bachelor,Engineering,Data Analyst,68169,2,7,26,Yes,3,3,3,1,Yes
EMP02169,30,Male,Divorced,Pune,Below College,Sales,Sales Executive,79745,12,5,18,Yes,2,4,3,5,Yes
EMP02170,49,Male,Single,Mumbai,Bachelor,Engineering,QA Engineer,135168,14,3,28,No,2,2,3,3,No
EMP02171,41,Male,Divorced,Pune,Master,HR,HR Manager,138985,19,6,29,No,1,1,3,1,Yes
EMP02172,28,Female,Single,Chennai,Master,Marketing,Digital Marketing Executive,30543,18,2,23,No,1,1,3,4,No
EMP02173,35,Male,Single,Mumbai,Master,Finance,Accountant,46067,2,7,19,No,2,2,3,3,Yes
EMP02174,30,Female,Married,Hyderabad,Master,Engineering,QA Engineer,76033,3,5,9,No,1,4,3,3,Yes
EMP02175,40,Male,Married,Bangalore,Bachelor,Finance,Finance Manager,70256,4,4,27,No,4,1,3,0,No
EMP02176,35,Male,Married,Delhi,Master,Engineering,Product Analyst,178263,0,1,21,Yes,2,2,4,4,Yes
EMP02177,57,Female,Married,Pune,Master,Operations,Operations Manager,111803,3,6,24,No,1,1,3,0,Yes
EMP02178,38,Male,Married,Mumbai,Bachelor,Sales,Sales Manager,143843,11,2,27,Yes,4,3,3,0,No
EMP02179,51,Female,Single,Hyderabad,Master,Operations,Operations Analyst,53992,9,1,6,No,1,1,3,2,No
EMP02180,30,Female,Divorced,Delhi,Master,Engineering,QA Engineer,73803,19,7,14,Yes,1,4,3,0,No
EMP02181,54,Male,Single,Hyderabad,Master,Marketing,Brand Manager,134975,12,7,28,No,1,2,3,1,No
EMP02182,46,Female,Married,Bangalore,Bachelor,Engineering,Software Engineer,169282,13,4,26,Yes,2,4,3,3,No
EMP02183,35,Female,Single,Delhi,Master,Finance,Finance Analyst,51270,4,3,24,Yes,3,2,3,0,No
EMP02184,32,Male,Married,Delhi,Below College,Marketing,Brand Manager,161269,3,3,29,No,1,3,3,5,Yes
EMP02185,56,Female,Married,Delhi,Bachelor,Sales,Account Manager,32452,13,5,13,Yes,4,2,4,1,No
EMP02186,35,Male,Single,Mumbai,Bachelor,Marketing,Brand Manager,66486,9,2,11,Yes,2,1,4,4,No
EMP02187,51,Male,Married,Delhi,Bachelor,Finance,Finance Manager,39859,16,2,12,No,2,1,3,3,Yes
EMP02188,25,Female,Single,Hyderabad,Below College,Sales,Sales Manager,183308,9,7,19,Yes,4,3,3,5,No
EMP02189,25,Female,Single,Mumbai,College,Engineering,Product Analyst,187971,6,5,19,Yes,1,2,3,5,Yes
EMP02190,49,Female,Single,Delhi,Master,Finance,Finance Analyst,57083,15,1,21,No,3,3,4,4,No
EMP02191,29,Female,Married,Hyderabad,Master,Sales,Account Manager,92708,0,3,27,No,1,1,3,5,Yes
EMP02192,23,Female,Married,Hyderabad,Doctor,HR,HR Manager,136462,16,3,26,No,4,4,3,1,No
EMP02193,43,Female,Married,Pune,Bachelor,Engineering,Product Analyst,172735,8,7,19,No,2,3,4,4,Yes
EMP02194,37,Male,Married,Hyderabad,Bachelor,HR,HR Executive,118076,5,2,24,No,3,4,3,5,No
EMP02195,50,Male,Married,Chennai,Master,Sales,Account Manager,44053,18,7,26,Yes,2,4,3,4,Yes
